3650
0.01
10.0
8
0.e0			0.e0			0.e0			0.e0			0.e0			0.e0			1.e0
2.954297024540600E-01	-2.880173359234060E-01	-5.063847265528370E-02	1.406471513518590E-02	2.147674157221880E-02	4.643882794018610E-04 	1.660511409352770E-07
-2.319480504441030E-01	-6.876731438658300E-01	3.961175375751490E-03	1.902797470683300E-02	-6.549538310642870E-03	-1.187863943951360E-03	2.448273711821310E-06
-9.502083215949610E-01	-3.157174622983360E-01	1.571982297087700E-05	5.150474882043310E-03	-1.638802365946440E-02	4.888147809573720E-07	3.003297890315730E-06
-9.515893850221760E-01	-3.134062374177840E-01	-2.327056753274810E-04	4.670824139077760E-03	-1.667319228996730E-02	2.727315155117420E-06	3.695668790833900E-08
-1.537520797614790E+00	-5.166723645573550E-01	2.691365588105220E-02	4.981055307331750E-03	-1.206863432000580E-02	-3.751398050445490E-04	3.227738486048080E-07
-2.035841734780370E+00	4.815302866289820E+00	2.555678323897060E-02	-7.047904309711890E-03	-2.584034638562780E-03	1.684282773769580E-04	9.545325625181040E-04
-6.515625090299700E+00	-7.445924459783970E+00	3.888554997479950E-01	3.890346032076360E-03	-3.691033831777230E-03	-9.068584663698690E-05	2.857965425959900E-04


